date, tag, duration, description
2024-11-08T07:19:25.499Z, getHGGameMore, 691.0320000000065, leagueId:100032 ecid:8792371
2024-11-08T07:19:25.687Z, getHGGameMore, 854.3650999999954, leagueId:100021 ecid:8790527
2024-11-08T07:19:25.889Z, getHGGameMore, 1060.559500000003, leagueId:100030 ecid:8790776
2024-11-08T07:19:25.966Z, getHGGameListByTokenAndLeagueId, 1150.958100000018, lid:100078
2024-11-08T07:19:31.377Z, getToken, 6537.899899999989, 
2024-11-08T07:19:32.027Z, getHGGameMore, 650.0387000000046, leagueId:100021 ecid:8790505
2024-11-08T07:19:32.761Z, getHGGameMore, 714.6027999999933, leagueId:100021 ecid:8790496
2024-11-08T07:19:33.097Z, getToken, 1711.5708999999915, 
2024-11-08T07:19:33.853Z, getToken, 751.1889000000083, 
2024-11-08T07:19:33.858Z, getToken, 0.047599999990779907, 
2024-11-08T07:19:33.883Z, getHGGameMore, 785.0077000000165, leagueId:100712 ecid:8803009
2024-11-08T07:19:33.976Z, getToken, 113.99499999999534, 
2024-11-08T07:19:34.624Z, getHGGameMore, 646.9686999999976, leagueId:100032 ecid:8792371
2024-11-08T07:19:34.668Z, getHGGameMore, 813.9280000000144, leagueId:106747 ecid:8793114
2024-11-08T07:19:34.708Z, getHGGameMore, 849.1494999999995, leagueId:100028 ecid:8790652
2024-11-08T07:19:34.748Z, getHGGameMore, 847.5554999999877, leagueId:100021 ecid:8790491
2024-11-08T07:19:35.320Z, getHGGameMore, 638.9553000000014, leagueId:100021 ecid:8790538
2024-11-08T07:19:35.413Z, getHGGameMore, 650.1581000000006, leagueId:100021 ecid:8790523
2024-11-08T07:19:35.463Z, getHGGameMore, 824.3413, leagueId:100032 ecid:8792376
2024-11-08T07:19:36.021Z, getJCInfoList, 532.7693000000145, 
2024-11-08T07:19:36.135Z, getHGGameMore, 654.1175999999978, leagueId:100028 ecid:8790664
2024-11-08T07:19:36.178Z, getHGGameMore, 747.6217999999935, leagueId:100030 ecid:8790799
2024-11-08T07:19:36.948Z, getHGGameMore, 800.3744000000006, leagueId:100028 ecid:8790674
2024-11-08T07:19:37.885Z, getHGGameMore, 918.9358000000066, leagueId:100026 ecid:8791013
2024-11-08T07:19:38.884Z, getToken, 4904.8404000000155, 
2024-11-08T07:19:39.720Z, getHGGameMore, 834.8483000000124, leagueId:100028 ecid:8790638
2024-11-08T07:19:40.502Z, getHGGameMore, 767.1927999999898, leagueId:100117 ecid:8791300
2024-11-08T07:19:42.098Z, getToken, 3207.8770999999833, 
2024-11-08T07:19:42.105Z, getToken, 0.05969999998342246, 
2024-11-08T07:19:42.683Z, getToken, 572.1438999999955, 
2024-11-08T07:19:42.690Z, getToken, 0.047399999981280416, 
2024-11-08T07:19:42.795Z, getHGGameMore, 695.8130000000237, leagueId:100160 ecid:8792561
2024-11-08T07:19:43.293Z, getHGGameListByTokenAndLeagueId, 1187.1321999999927, lid:100160
2024-11-08T07:19:43.509Z, getHGGameMore, 818.8642999999865, leagueId:100021 ecid:8790549
2024-11-08T07:19:43.587Z, getHGGameMore, 903.4569999999949, leagueId:100030 ecid:8790746
2024-11-08T07:19:43.703Z, getHGGameMore, 888.193499999994, leagueId:100160 ecid:8792572
2024-11-08T07:19:44.228Z, getHGGameMore, 699.4611999999906, leagueId:100021 ecid:8790582
2024-11-08T07:19:46.966Z, getJCInfoList, 411.70939999999246, 
2024-11-08T07:19:48.323Z, getToken, 5624.799999999988, 
2024-11-08T07:19:49.356Z, getHGGameMore, 1032.3295000000217, leagueId:100026 ecid:8791071
2024-11-08T07:19:50.065Z, getToken, 1735.3954999999842, 
2024-11-08T07:19:50.773Z, getHGGameMore, 707.641100000008, leagueId:100026 ecid:8791023
2024-11-08T07:19:50.962Z, getToken, 892.4109999999928, 
2024-11-08T07:19:50.967Z, getToken, 0.046800000010989606, 
2024-11-08T07:19:51.484Z, getHGGameMore, 695.5274999999965, leagueId:100026 ecid:8791027
2024-11-08T07:19:51.709Z, getHGGameMore, 745.5587000000232, leagueId:100049 ecid:8792681
2024-11-08T07:19:51.738Z, getHGGameMore, 770.1802000000025, leagueId:100712 ecid:8803000
2024-11-08T07:19:52.113Z, getHGGameMore, 610.5635000000184, leagueId:100030 ecid:8790823
2024-11-08T07:19:52.585Z, getToken, 1613.5886000000173, 
2024-11-08T07:19:53.738Z, getHGGameListByTokenAndLeagueId, 1152.652300000016, lid:100021
2024-11-08T07:19:56.768Z, getToken, 4179.645099999994, 
2024-11-08T07:19:57.318Z, getHGGameMore, 549.0278000000108, leagueId:100710 ecid:8792096
2024-11-08T07:19:57.556Z, getToken, 781.4477999999945, 
2024-11-08T07:19:57.664Z, getToken, 103.05890000000363, 
2024-11-08T07:19:57.669Z, getToken, 0.046399999991990626, 
2024-11-08T07:19:57.735Z, getJCInfoList, 116.78080000000773, 
2024-11-08T07:19:57.894Z, getToken, 221.21369999999297, 
2024-11-08T07:19:58.181Z, getHGGameMore, 623.827099999995, leagueId:100710 ecid:8792096
2024-11-08T07:19:58.551Z, getHGGameMore, 655.4762000000046, leagueId:100049 ecid:8792628
2024-11-08T07:19:58.777Z, getHGGameListByTokenAndLeagueId, 1094.236900000018, lid:106747
2024-11-08T07:19:58.817Z, getHGGameListByTokenAndLeagueId, 1152.2658000000229, lid:100712
2024-11-08T07:20:05.859Z, getToken, 7958.2029999999795, 
2024-11-08T07:20:05.868Z, getToken, 0.04760000001988374, 
2024-11-08T07:20:05.873Z, getToken, 0.0385999999998603, 
2024-11-08T07:20:05.879Z, getToken, 0.04899999999906868, 
2024-11-08T07:20:05.883Z, getToken, 0.035299999988637865, 
2024-11-08T07:20:06.873Z, getHGGameMore, 993.4048000000184, leagueId:100028 ecid:8790685
2024-11-08T07:20:06.912Z, getHGGameMore, 1043.6434000000008, leagueId:100030 ecid:8790776
